Site,Site_plot_date,Project,Plot Type,Plot #,Visit (time since outplanting completed),Date,Family,Species,# Fish,Avg Size,Min Size,Max Size
MBNOAA,MB_NOAA_control_25/08/2018,NOAA,Control,,Day0,25/08/2018,Elasmobranch,YellowStingray,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Angelfish,French,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Angelfish,RockBeauty,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Angelfish,Gray,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Angelfish,Queen,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Barracuda,Great,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Bass,Harlequin,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Blenny,Barfin,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Blenny,Blenny,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Boxfish,SpottedTrunkfish,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Boxfish,ScrawledCowfish,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Boxfish,SmoothTrunkfish,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Butterflyfish,Banded,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Butterflyfish,Foureye,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Butterflyfish,Reef,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Butterflyfish,Spotfin,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Cardinalfish,BigEye,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Chromis,Blue,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Chromis,Brown,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Chub,Chub,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Damselfish,Threespot,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Damselfish,Bicolor,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Damselfish,Yellowtail,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Damselfish,Longfin,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Damselfish,Dusky,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Damselfish,SergeantMajor,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Damselfish,Beaugregory,2,3,2,3
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Drums,SpottedDrum,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Drums,Highhat,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Filefish,Whitespotted,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Filefish,Pygmy,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Filefish,Scrawled,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Goatfish,Yellow,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Goatfish,Spotted,1,8,8,8
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Gobies,Bridled,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Gobies,Masked/Glass,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Gobies,Cleaner,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Gobies,Neon,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Grunt,French,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Grunt,Bluestriped,11,8,8,18
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Grunt,Smallmouth,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Grunt,Caesar,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Grunt,Tomtate,8,8,6,10
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Grunt,Spanish,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Grunt,White,1,20,20,20
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Grunt,Porkfish,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Grunt,JuvenileGrunt,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Hamlet,Barred,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Hamlet,Butter,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Hamlet,Indigo,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Jackfish,BarJack,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Jackfish,AtlanticBumper,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Jackfish,Bluerunner,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Jackfish,RainbowRunner,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Lizardfish,Sanddiver,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Mojarra,Yellowfin,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Parrotfish,Princess,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Parrotfish,Midnight,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Parrotfish,Rainbow,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Parrotfish,Redband,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Parrotfish,Stoplight,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Parrotfish,Striped,5,5,4,7
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Parrotfish,Redtail,1,8,8,8
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Parrotfish,Blue,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Parrotfish,Yellowtail,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Parrotfish,Queen,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Parrotfish,Parrot(NOS),,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Porcupinefish,Porcupinefish,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Porgy,Saucereye,1,20,20,20
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Porgy,SpottailPinfish,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Porgy,SheepsheadPorgy,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Puffer,Bandtail,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Puffer,Sharpnose,2,5,4,6
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Puffer,Ballonfish,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Razorfish,Green,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Scorpionfish,SpottedScorpionfish,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,SeaBass/Grouper,Graysby,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,SeaBass/Grouper,RedGrouper,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,SeaBass/Grouper,RedHind,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,SeaBass/Grouper,Coney,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,SeaBass/Grouper,BlackGrouper,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Snapper,Yellowtail,1,8,8,8
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Snapper,Bigeye,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Snapper,Dog,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Snapper,Mahogany,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Snapper,Schoolmaster,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Snapper,Lane,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Snapper,Mutton,1,20,20,20
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Snapper,Gray,1,15,15,15
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Soldierfish,Blackbar,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Squirrel,Common,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Surgeonfish,BlueTang,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Surgeonfish,Doctorfish,3,10,8,18
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Surgeonfish,OceanSurgeon,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Triggerfish,Queen,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Triggerfish,Gray,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Triggerfish,BlackDurgon,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Trumpet,Trumpetfish,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Wrasse,SpanishHogfish,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Wrasse,Blackear,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Wrasse,Hogfish,1,22,22,22
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Wrasse,Yellowheaded,7,4,3,6
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Wrasse,Blueheaded,1,7,7,7
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Wrasse,Puddingwife,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Wrasse,SlipperyDick,7,5,4,12
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Wrasse,Dwarf,,,,
MBNOAA,MB_NOAA_plot_25/08/2018,NOAA,Plot,P79,Day0,25/08/2018,Elasmobranch,YellowStingray,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Angelfish,French,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Angelfish,RockBeauty,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Angelfish,Gray,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Angelfish,Queen,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Barracuda,Great,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Bass,Harlequin,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Blenny,Barfin,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Blenny,Blenny,3,4,4,4
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Boxfish,SpottedTrunkfish,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Boxfish,ScrawledCowfish,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Boxfish,SmoothTrunkfish,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Butterflyfish,Banded,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Butterflyfish,Foureye,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Butterflyfish,Reef,2,14,14,14
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Butterflyfish,Spotfin,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Cardinalfish,BigEye,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Chromis,Blue,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Chromis,Brown,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Chub,Chub,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Damselfish,Threespot,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Damselfish,Bicolor,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Damselfish,Yellowtail,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Damselfish,Longfin,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Damselfish,Dusky,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Damselfish,SergeantMajor,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Damselfish,Beaugregory,1,4,4,4
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Drums,SpottedDrum,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Drums,Highhat,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Filefish,Whitespotted,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Filefish,Pygmy,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Filefish,Scrawled,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Goatfish,Yellow,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Goatfish,Spotted,1,14,14,14
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Gobies,Bridled,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Gobies,Masked/Glass,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Gobies,Cleaner,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Gobies,Neon,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Grunt,French,6,5,4,6
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Grunt,Bluestriped,3,15,14,15
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Grunt,Smallmouth,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Grunt,Caesar,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Grunt,Tomtate,9,6,4,7
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Grunt,Spanish,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Grunt,White,3,20,13,25
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Grunt,Porkfish,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Grunt,JuvenileGrunt,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Hamlet,Barred,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Hamlet,Butter,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Hamlet,Indigo,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Jackfish,BarJack,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Jackfish,AtlanticBumper,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Jackfish,Bluerunner,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Jackfish,RainbowRunner,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Lizardfish,Sanddiver,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Mojarra,Yellowfin,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Parrotfish,Princess,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Parrotfish,Midnight,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Parrotfish,Rainbow,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Parrotfish,Redband,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Parrotfish,Stoplight,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Parrotfish,Striped,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Parrotfish,Redtail,3,6,4,9
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Parrotfish,Blue,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Parrotfish,Yellowtail,7,6,4,8
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Parrotfish,Queen,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Parrotfish,Parrot(NOS),,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Porcupinefish,Porcupinefish,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Porgy,Saucereye,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Porgy,SpottailPinfish,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Porgy,SheepsheadPorgy,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Puffer,Bandtail,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Puffer,Sharpnose,3,4,4,9
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Puffer,Ballonfish,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Razorfish,Green,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Scorpionfish,SpottedScorpionfish,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,SeaBass/Grouper,Graysby,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,SeaBass/Grouper,RedGrouper,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,SeaBass/Grouper,RedHind,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,SeaBass/Grouper,Coney,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,SeaBass/Grouper,BlackGrouper,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Snapper,Yellowtail,1,9,9,9
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Snapper,Bigeye,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Snapper,Dog,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Snapper,Mahogany,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Snapper,Schoolmaster,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Snapper,Lane,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Snapper,Mutton,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Snapper,Gray,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Soldierfish,Blackbar,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Squirrel,Common,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Surgeonfish,BlueTang,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Surgeonfish,Doctorfish,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Surgeonfish,OceanSurgeon,5,8,7,9
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Triggerfish,Queen,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Triggerfish,Gray,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Triggerfish,BlackDurgon,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Trumpet,Trumpetfish,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Wrasse,SpanishHogfish,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Wrasse,Blackear,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Wrasse,Hogfish,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Wrasse,Yellowheaded,7,5,4,6
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Wrasse,Blueheaded,3,6,5,7
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Wrasse,Puddingwife,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Wrasse,SlipperyDick,9,6,4,8
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Wrasse,Dwarf,,,,
MBNOAA,MB_NOAA_plot_20/09/2018,NOAA,Plot,P79,1month,20/09/2018,Elasmobranch,YellowStingray,,,,
MBNOAA,MB_NOAA_control_20/09/2018,NOAA,Control,,1month,20/09/2018,Angelfish,French,,,,
MBNOAA,MB_NOAA_control_20/09/2018,NOAA,Control,,1month,20/09/2018,Angelfish,RockBeauty,,,,
MBNOAA,MB_NOAA_control_20/09/2018,NOAA,Control,,1month,20/09/2018,Angelfish,Gray,1,20,20,20
MBNOAA,MB_NOAA_control_20/09/2018,NOAA,Control,,1month,20/09/2018,Angelfish,Queen,,,,
